2016-06-06 00:53:41,844 [Worker-96] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\springBootProjectSamples\springbootwebapp-part4\springbootwebapp-part4\src\test\resources
2016-06-06 00:54:10,804 [Worker-95] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-06 00:54:10,805 [Worker-95] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-06-06 00:54:10,806 [Worker-95] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-06-06 00:54:10,811 [Worker-95] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-06 00:54:10,811 [Worker-95] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\springBootProjectSamples\springbootwebapp-part4\springbootwebapp-part4\src\test\resources
2016-06-06 00:55:33,723 [Worker-105] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-06 00:55:33,723 [Worker-105] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 0 resource
2016-06-06 00:55:33,739 [Worker-105] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-06-06 00:55:33,754 [Worker-105] INFO  o.e.m.c.i.embedder.EclipseLogger - Using 'UTF-8' encoding to copy filtered resources.
2016-06-06 00:55:33,754 [Worker-105] INFO  o.e.m.c.i.embedder.EclipseLogger - skip non existing resourceDirectory E:\springBootProjectSamples\springbootwebapp-part4\springbootwebapp-part4\src\test\resources
2016-06-06 01:07:33,892 [Worker-109] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.dtr.oas:spring-ex07-navigation:1.0.0-BUILD-SNAPSHOT @ E:\springBootProjectSamples\spring-ex07-navigation-master\pom.xml.
2016-06-06 01:07:58,071 [Worker-109] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /spring-ex07-navigation/src/main/java
2016-06-06 01:07:58,086 [Worker-109] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /spring-ex07-navigation/src/main/resources
2016-06-06 01:07:58,102 [Worker-109] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding source folder /spring-ex07-navigation/src/test/java
2016-06-06 01:07:58,128 [Worker-109] INFO  o.e.m.j.i.AbstractJavaProjectConfigurator - Adding resource folder /spring-ex07-navigation/src/test/resources
2016-06-06 01:08:04,768 [Worker-109] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Imported and configured 1 project(s) in 44 sec
2016-06-06 01:08:10,818 [Worker-109] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-06 01:08:10,835 [Worker-109] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2016-06-06 01:08:10,881 [Worker-109] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-06 01:08:10,889 [Worker-109] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-06-06 01:13:28,846 [Worker-107] INFO  o.e.m.i.launch.MavenLaunchDelegate - E:\springBootProjectSamples\spring-ex07-navigation-master
2016-06-06 01:13:28,846 [Worker-107] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn -B install
2016-06-06 20:28:28,256 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-06 20:28:28,303 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 4 resources
2016-06-06 20:28:28,319 [Worker-12] WARN  o.e.m.c.i.embedder.EclipseLogger - Using platform encoding (Cp1252 actually) to copy filtered resources, i.e. build is platform dependent!
2016-06-06 20:28:28,334 [Worker-12] INFO  o.e.m.c.i.embedder.EclipseLogger - Copying 1 resource
2016-06-06 20:52:45,306 [Worker-19] INFO  o.e.m.c.i.l.LifecycleMappingFactory - Using org.maven.ide.eclipse.wtp.WarLifecycleMapping lifecycle mapping for MavenProject: com.dtr.oas:spring-ex07-navigation:1.0.0-BUILD-SNAPSHOT @ E:\springBootProjectSamples\spring-ex07-navigation-master\pom.xml.
